SEF_DCM_Name|SEF_DCM_LEI|Trade_Date|Effective_Date|Internal_Prod_ID|Internal_Prod_Des|Asset_Class|Base_Prod|Sub_Prod|Tran_Type|Contract_Type|Curr_Code|Setl_Method|UPI|Block_Flag|Option_Flag|DCO_Name|DCO_LEI|Premium_Volatility_Other_Flag|First_Price|High_Price|Low_Price|Last_Price|Traded_Currency|Notional_Traded_Currency_DA|Notional_Traded_Currency_NDA|Total_Notional_USD_DA|Cleared_Notional_USD_DA|Un_Cleared_Notional_USD_DA|Total_Notional_USD_NDA|Cleared_Notional_USD_NDA|Un_Cleared_Notional_USD_NDA|Total_Trade_Count|Cleared_Trade_Count|Un_Cleared_Trade_Count
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727248|"6M USD vs. JPY Call at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|172650|424431.25|172650|424431.25|USD|1037500000|20750000|1037500030|0|1037500030|20750000|0|20750000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727249|"1M USD vs. JPY Put at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|180000|180000|120000|120000|USD|1250000000|25000000|1250000000|0|1250000000|25000000|0|25000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727250|"1M USD vs. JPY Call at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|175500|175500|117000|117000|USD|1250000000|25000000|1250000000|0|1250000000|25000000|0|25000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727251|"2W USD vs. JPY Call at a strike of 131"|FX|O||USDJPY||USD|CASH||N|N|||P|130000|130000|130000|130000|USD|100000000.0|100000000|100000000|0|100000000|100000000|0|100000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727252|"6W USD vs. JPY Call at a strike of 129"|FX|O||USDJPY||USD|CASH||N|N|||P|282500|282500|282500|282500|USD|100000000.0|100000000|100000000|0|100000000|100000000|0|100000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727255|"OD USD vs. JPY Call at a strike of 132.85"|FX|O||USDJPY||USD|CASH||N|N|||P|397500|397500|397500|397500|USD|30000000.0|30000000|30000000|0|30000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727257|"3M AUD vs. JPY Put at a delta of 50"|FX|O||AUDJPY||AUD|CASH||N|N|||P|595625|595625|595625|595625|AUD|1250000000|25000000|826874940|0|826874940|16537499|0|16537499|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727258|"3M AUD vs. JPY Call at a delta of 50"|FX|O||AUDJPY||AUD|CASH||N|N|||P|648750|648750|648750|648750|AUD|1250000000|25000000|826874940|0|826874940|16537499|0|16537499|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727259|"2W USD vs. JPY Put at a strike of 135"|FX|O||USDJPY||USD|CASH||N|N|||P|226500|226500|226500|226500|USD|30000000.0|30000000|30000000|0|30000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727261|"1W USD vs. JPY Put at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|66250|165625|66250|165625|USD|2500000000|50000000|2500000000|0|2500000000|50000000|0|50000000|3|0|3
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727262|"1W USD vs. JPY Call at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|66250|165625|66250|165625|USD|2500000000|50000000|2500000000|0|2500000000|50000000|0|50000000|3|0|3
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727263|"ON USD vs. JPY Call at a strike of 135.4"|FX|O||USDJPY||USD|CASH||N|N|||P|61500|61500|61500|61500|USD|30000000.0|30000000|30000000|0|30000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727265|"OD USD vs. HKD Call at a strike of 7.75"|FX|O||USDHKD||USD|CASH||N|N|||P|22500|22500|22500|22500|USD|100000000.0|100000000|100000000|0|100000000|100000000|0|100000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727266|"3M USD vs. TWD Put at a delta of 25"|FX|NDO||USDTWD||USD|CASH||N|N|||P|617375|617375|617375|617375|USD|2750000000|110000000|2750000130|0|2750000130|110000000|0|110000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727267|"3M USD vs. TWD Call at a delta of 25"|FX|NDO||USDTWD||USD|CASH||N|N|||P|467500|467500|467500|467500|USD|2500000000|100000000|2500000000|0|2500000000|100000000|0|100000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727269|"ON USD vs. JPY Call at a strike of 135"|FX|O||USDJPY||USD|CASH||N|N|||P|24000|36000|24000|36000|USD|50000000.0|50000000|50000000|0|50000000|50000000|0|50000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727271|"2W EUR vs. USD Put at a delta of 50"|FX|O||EURUSD||EUR|CASH||N|N|||P|116625|351000|78250|78250|EUR|6750000000|135000000|7437825000|0|7437825000|148756496|0|148756496|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727272|"2W EUR vs. USD Call at a delta of 50"|FX|O||EURUSD||EUR|CASH||N|N|||P|115125|345375|76500|76500|EUR|6750000000|135000000|7437825000|0|7437825000|148756496|0|148756496|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727273|"1M EUR vs. USD Put at a delta of 50"|FX|O||EURUSD||EUR|CASH||N|N|||P|105543.75|314650|70687.5|156000|EUR|5100000000|102000000|5619690000|0|5619690000|112393800|0|112393800|6|0|6
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727274|"1M EUR vs. USD Call at a delta of 50"|FX|O||EURUSD||EUR|CASH||N|N|||P|101400|301600|67600|148125|EUR|5100000000|102000000|5619690000|0|5619690000|112393800|0|112393800|6|0|6
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727275|"3M EUR vs. USD Put at a delta of 50"|FX|O||EURUSD||EUR|CASH||N|N|||P|672187.5|1568437.5|672187.5|885000|EUR|13750000000|275000000|15151124500|0|15151124500|303022496|0|303022496|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727276|"3M EUR vs. USD Call at a delta of 50"|FX|O||EURUSD||EUR|CASH||N|N|||P|635625|1489687.5|635625|852500|EUR|13750000000|275000000|15151124500|0|15151124500|303022496|0|303022496|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727277|"1Y EUR vs. USD Put at a delta of 50"|FX|O||EURUSD||EUR|CASH||N|N|||P|692737.5|1617525|463750|463750|EUR|7762500000|155250000|8553498600|0|8553498600|171069968|0|171069968|6|0|6
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727278|"1Y EUR vs. USD Call at a delta of 50"|FX|O||EURUSD||EUR|CASH||N|N|||P|628387.5|1471925|424000|424000|EUR|7762500000|155250000|8553498600|0|8553498600|171069968|0|171069968|6|0|6
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727279|"OD EUR vs. GBP Put at a strike of 0.881"|FX|O||EURGBP||EUR|CASH||N|N|||P|53000|53000|53000|53000|EUR|40000000.0|40000000|44076000|0|44076000|44076000|0|44076000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727281|"ON USD vs. JPY Put at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|39750|40875|39750|40875|USD|1500000000|30000000|1500000000|0|1500000000|30000000|0|30000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727282|"ON USD vs. JPY Call at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|41625|41625|40500|40500|USD|1500000000|30000000|1500000000|0|1500000000|30000000|0|30000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727283|"2M USD vs. JPY Call at a delta of 25"|FX|O||USDJPY||USD|CASH||N|N|||P|203775|614900|203775|446087.5|USD|5700000000|228000000|5699999700|0|5699999700|228000000|0|228000000|4|0|4
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727284|"2M USD vs. JPY Put at a delta of 25"|FX|O||USDJPY||USD|CASH||N|N|||P|158125|474375|158125|346500|USD|5125000000|205000000|5125000200|0|5125000200|205000000|0|205000000|4|0|4
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727286|"1M USD vs. JPY Call at a delta of 25"|FX|O||USDJPY||USD|CASH||N|N|||P|391875|391875|134250|134250|USD|4062500000|162500000|4062500100|0|4062500100|162500000|0|162500000|3|0|3
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727287|"1M USD vs. JPY Put at a delta of 25"|FX|O||USDJPY||USD|CASH||N|N|||P|320625|320625|123000|123000|USD|3875000000|155000000|3875000060|0|3875000060|155000000|0|155000000|3|0|3
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727289|"2W EUR vs. NOK Put at a strike of 11.62"|FX|O||EURNOK||EUR|CASH||N|N|||P|41000|95000|41000|57000|EUR|100000000.0|100000000|110190000|0|110190000|110190000|0|110190000|3|0|3
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727291|"ON USD vs. JPY Call at a strike of 135.5"|FX|O||USDJPY||USD|CASH||N|N|||P|54750|54750|54750|54750|USD|30000000.0|30000000|30000000|0|30000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727293|"6M USD vs. JPY Put at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|780000|780000|461625|461625|USD|5250000000|105000000|5249999900|0|5249999900|105000000|0|105000000|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727294|"6M USD vs. JPY Call at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|706875|710625|421875|421875|USD|5250000000|105000000|5249999900|0|5249999900|105000000|0|105000000|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727296|"2W USD vs. JPY Call at a delta of 25"|FX|O||USDJPY||USD|CASH||N|N|||P|96750|96750|96750|96750|USD|750000000|30000000|750000000|0|750000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727297|"2W USD vs. JPY Put at a delta of 25"|FX|O||USDJPY||USD|CASH||N|N|||P|93000|93000|93000|93000|USD|750000000|30000000|750000000|0|750000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727299|"1M USD vs. JPY Put at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|888750|888750|56750|170250|USD|6000000000|120000000|6000000000|0|6000000000|120000000|0|120000000|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727300|"1M USD vs. JPY Call at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|866250|866250|55375|166125|USD|6000000000|120000000|6000000000|0|6000000000|120000000|0|120000000|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727301|"2M USD vs. JPY Put at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|976250|976250|976250|976250|USD|2750000000|55000000|2750000130|0|2750000130|55000000|0|55000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727302|"2M USD vs. JPY Call at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|918500|918500|918500|918500|USD|2750000000|55000000|2750000130|0|2750000130|55000000|0|55000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727304|"OD USD vs. JPY Put at a strike of 136.5"|FX|O||USDJPY||USD|CASH||N|N|||P|125000|125000|125000|125000|USD|100000000.0|100000000|100000000|0|100000000|100000000|0|100000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727305|"OD USD vs. JPY Call at a strike of 135.95"|FX|O||USDJPY||USD|CASH||N|N|||P|641250|641250|641250|641250|USD|75000000.0|75000000|75000000|0|75000000|75000000|0|75000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727308|"6W GBP vs. USD Put at a delta of 50"|FX|O||GBPUSD||GBP|CASH||N|N|||P|201000|201000|201000|201000|GBP|1500000000|30000000|1885050110|0|1885050110|37701000|0|37701000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727309|"6W GBP vs. USD Call at a delta of 50"|FX|O||GBPUSD||GBP|CASH||N|N|||P|193875|193875|193875|193875|GBP|1500000000|30000000|1885050110|0|1885050110|37701000|0|37701000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727310|"2W EUR vs. NOK Call at a strike of 11.85"|FX|O||EURNOK||EUR|CASH||N|N|||P|301250|301250|301250|301250|EUR|50000000.0|50000000|55095000|0|55095000|55095000|0|55095000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727312|"2W EUR vs. CHF Put at a delta of 50"|FX|O||EURCHF||EUR|CASH||N|N|||P|38500|38500|38500|38500|EUR|500000000|10000000|550950020|0|550950020|11019000|0|11019000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727313|"2W EUR vs. CHF Call at a delta of 50"|FX|O||EURCHF||EUR|CASH||N|N|||P|40500|40500|40500|40500|EUR|500000000|10000000|550950020|0|550950020|11019000|0|11019000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727315|"1Y USD vs. JPY Put at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|780187.5|780187.5|780187.5|780187.5|USD|912500000|18250000|912499970|0|912499970|18250000|0|18250000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727316|"1Y USD vs. JPY Call at a delta of 50"|FX|O||USDJPY||USD|CASH||N|N|||P|686656.25|686656.25|686656.25|686656.25|USD|912500000|18250000|912499970|0|912499970|18250000|0|18250000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727318|"OD USD vs. JPY Call at a strike of 134.5"|FX|O||USDJPY||USD|CASH||N|N|||P|61250|61250|61250|61250|USD|100000000.0|100000000|100000000|0|100000000|100000000|0|100000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727321|"ON GBP vs. USD Put at a strike of 1.244"|FX|O||GBPUSD||GBP|CASH||N|N|||P|71250|71250|71250|71250|GBP|50000000.0|50000000|62835000|0|62835000|62835000|0|62835000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727323|"OD USD vs. CAD Put at a strike of 1.38"|FX|O||USDCAD||USD|CASH||N|N|||P|54000|54000|54000|54000|USD|30000000.0|30000000|30000000|0|30000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727325|"2M USD vs. CAD Put at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|209500|314250|209500|314250|USD|2500000000|50000000|2500000000|0|2500000000|50000000|0|50000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727326|"2M USD vs. CAD Call at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|205000|307500|205000|307500|USD|2500000000|50000000|2500000000|0|2500000000|50000000|0|50000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727327|"3M USD vs. CAD Put at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|216975|325462.5|216975|325462.5|USD|2062500000|41250000|2062499970|0|2062499970|41250000|0|41250000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727328|"3M USD vs. CAD Call at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|209137.5|313706.25|209137.5|313706.25|USD|2062500000|41250000|2062499970|0|2062499970|41250000|0|41250000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727329|"1M EUR vs. CZK Put at a strike of 23.4"|FX|O||EURCZK||EUR|CASH||N|N|||P|26500|26500|26500|26500|EUR|10000000.0|10000000|11019000|0|11019000|11019000|0|11019000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727331|"OD USD vs. INR Put at a delta of 50"|FX|NDO||USDINR||USD|CASH||N|N|||P|16500|16500|16500|16500|USD|500000000|10000000|500000000|0|500000000|10000000|0|10000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727332|"OD USD vs. INR Call at a delta of 50"|FX|NDO||USDINR||USD|CASH||N|N|||P|16250|16250|16250|16250|USD|500000000|10000000|500000000|0|500000000|10000000|0|10000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727333|"ON USD vs. JPY Put at a strike of 136.2"|FX|O||USDJPY||USD|CASH||N|N|||P|34500|34500|34500|34500|USD|20000000.0|20000000|20000000|0|20000000|20000000|0|20000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727335|"OD EUR vs. USD Put at a strike of 1.094"|FX|O||EURUSD||EUR|CASH||N|N|||P|490000|490000|490000|490000|EUR|200000000.0|200000000|220380000|0|220380000|220380000|0|220380000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727336|"1W EUR vs. USD Call at a strike of 1.105"|FX|O||EURUSD||EUR|CASH||N|N|||P|915000|915000|915000|915000|EUR|200000000.0|200000000|220380000|0|220380000|220380000|0|220380000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727339|"4W EUR vs. USD Put at a strike of 1.094"|FX|O||EURUSD||EUR|CASH||N|N|||P|285000|285000|281250|285000|EUR|150000000.0|150000000|165284992|0|165284992|165284992|0|165284992|3|0|3
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727340|"4W EUR vs. USD Call at a strike of 1.1065"|FX|O||EURUSD||EUR|CASH||N|N|||P|380000|381250|380000|380000|EUR|150000000.0|150000000|165284992|0|165284992|165284992|0|165284992|3|0|3
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727343|"1W USD vs. CAD Call at a strike of 1.348"|FX|O||USDCAD||USD|CASH||N|N|||P|20250|20250|20250|20250|USD|30000000.0|30000000|30000000|0|30000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727345|"1W USD vs. CAD Put at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|55500|92500|55500|92500|USD|2000000000|40000000|2000000000|0|2000000000|40000000|0|40000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727346|"1W USD vs. CAD Call at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|52125|86875|52125|86875|USD|2000000000|40000000|2000000000|0|2000000000|40000000|0|40000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727347|"1W USD vs. CAD Call at a strike of 1.3525"|FX|O||USDCAD||USD|CASH||N|N|||P|29000|78000|29000|61875|USD|105000000.0|105000000|105000000|0|105000000|105000000|0|105000000|4|0|4
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727349|"OD USD vs. MXN Put at a strike of 18.085"|FX|O||USDMXN||USD|CASH||N|N|||P|98125|98125|98125|98125|USD|25000000.0|25000000|25000000|0|25000000|25000000|0|25000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727350|"OD USD vs. MXN Call at a strike of 17.9"|FX|O||USDMXN||USD|CASH||N|N|||P|84375|247500|82500|82500|USD|125000000.0|125000000|125000000|0|125000000|125000000|0|125000000|3|0|3
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727353|"OD USD vs. MXN Call at a strike of 18"|FX|O||USDMXN||USD|CASH||N|N|||P|339375|339375|113125|113125|USD|100000000.0|100000000|100000000|0|100000000|100000000|0|100000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727356|"9M USD vs. CAD Put at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|234750|234750|234750|234750|USD|1000000000|20000000|1000000000|0|1000000000|20000000|0|20000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727357|"9M USD vs. CAD Call at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|217500|217500|217500|217500|USD|1000000000|20000000|1000000000|0|1000000000|20000000|0|20000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727358|"1M USD vs. CAD Put at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|71000|106500|71000|106500|USD|1250000000|25000000|1250000000|0|1250000000|25000000|0|25000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727359|"1M USD vs. CAD Call at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|68250|102375|68250|102375|USD|1250000000|25000000|1250000000|0|1250000000|25000000|0|25000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727360|"1Y USD vs. CAD Put at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|341875|957250|273500|410250|USD|4375000000|87500000|4375000100|0|4375000100|87500000|0|87500000|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727361|"1Y USD vs. CAD Call at a delta of 50"|FX|O||USDCAD||USD|CASH||N|N|||P|316250|885500|253000|379500|USD|4375000000|87500000|4375000100|0|4375000100|87500000|0|87500000|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727362|"1M USD vs. JPY Put at a strike of 140"|FX|O||USDJPY||USD|CASH||N|N|||P|83750|83750|83750|83750|USD|50000000.0|50000000|50000000|0|50000000|50000000|0|50000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727364|"3M USD vs. JPY Call at a delta of 25"|FX|O||USDJPY||USD|CASH||N|N|||P|257250|257250|257250|257250|USD|750000000|30000000|750000000|0|750000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727365|"3M USD vs. JPY Put at a delta of 25"|FX|O||USDJPY||USD|CASH||N|N|||P|229500|229500|229500|229500|USD|750000000|30000000|750000000|0|750000000|30000000|0|30000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727367|"OD EUR vs. USD Put at a strike of 1.096"|FX|O||EURUSD||EUR|CASH||N|N|||P|49500|49500|49500|49500|EUR|60000000.0|60000000|66114000|0|66114000|66114000|0|66114000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727368|"OD EUR vs. USD Put at a strike of 1.0985"|FX|O||EURUSD||EUR|CASH||N|N|||P|220500|220500|220500|220500|EUR|60000000.0|60000000|66114000|0|66114000|66114000|0|66114000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727371|"2W EUR vs. USD Call at a strike of 1.12"|FX|O||EURUSD||EUR|CASH||N|N|||P|60750|60750|60750|60750|EUR|30000000.0|30000000|33057000|0|33057000|33057000|0|33057000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727374|"3M USD vs. BRL Put at a delta of 50"|FX|NDO||USDBRL||USD|CASH||N|N|||P|313250|313250|156625|156625|USD|750000000|15000000|750000000|0|750000000|15000000|0|15000000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230428|20230428|727375|"3M USD vs. BRL Call at a delta of 50"|FX|NDO||USDBRL||USD|CASH||N|N|||P|313250|313250|156625|156625|USD|750000000|15000000|750000000|0|750000000|15000000|0|15000000|2|0|2
